Username,target,semantic_bio_score
goshatch,trashpanda001,0.6278442144393921
travismgibson,trashpanda001,0.5948006510734558
ryanw,trashpanda001,0.529920220375061
jnewland,mgreenly,0.3513442575931549
bricooke,mgreenly,0.3513442575931549
tenderlove,mgreenly,0.3513442575931549
will,mgreenly,0.35134419798851013
defunkt,mgreenly,0.35134416818618774
railslove,ryanirelan,0.5810869932174683
andregoncalves,ryanirelan,0.5655562877655029
rks,ryanirelan,0.5612704157829285
jfalcon,ryanirelan,0.5314648151397705
amiroff,ryanirelan,0.5188746452331543
bbum,melriffe,0.4758482873439789
ryanw,melriffe,0.3731467127799988
krobertson,melriffe,0.3555762767791748
jm,melriffe,0.34765154123306274
waferbaby,melriffe,0.3381064534187317
deontologician,softprops,0.5325616598129272
dpetersen,softprops,0.43276113271713257
typester,softprops,0.3662331700325012
shanesveller,softprops,0.3533650040626526
blackrat,softprops,0.35255444049835205
ubuntufreak,pedro,0.42216986417770386
chendo,pedro,0.39826372265815735
amiroff,pedro,0.3948240876197815
spike,pedro,0.3909592628479004
ismasan,pedro,0.39041954278945923
agibralter,aaronbrethorst,0.6021891236305237
holman,aaronbrethorst,0.5541659593582153
michaeltaras,aaronbrethorst,0.5540505647659302
cjse,aaronbrethorst,0.5463519096374512
benschwarz,aaronbrethorst,0.5407828092575073
pedromg,JamesHarrison,0.6449620127677917
rubenlozano,JamesHarrison,0.6449620127677917
ramon,JamesHarrison,0.6449620127677917
ariejan,JamesHarrison,0.6449620127677917
jim,JamesHarrison,0.6449620127677917
ianwinter,ginader,0.6292040348052979
avdgaag,ginader,0.5968022346496582
jaywilliams,ginader,0.5724163055419922
ebassi,ginader,0.5534476637840271
myelin,ginader,0.5476953983306885
tarvaina,jmazzi,0.5614916682243347
solesby,jmazzi,0.527869462966919
matthewcarriere,jmazzi,0.5251990556716919
vetler,jmazzi,0.4666483402252197
kentaro,jmazzi,0.46464478969573975
kschrader,claus,0.39993780851364136
corasaurus-hex,claus,0.3629588782787323
cdmwebs,claus,0.3602569103240967
mattfoster,claus,0.3397279381752014
matte,claus,0.3389264941215515
cmatthias,edsinclair,0.6960024833679199
buggedcom,edsinclair,0.6856228113174438
andregoncalves,edsinclair,0.657731831073761
yrashk,edsinclair,0.630622386932373
techpeace,edsinclair,0.6191586256027222
anildigital,jcartwright,0.8054919242858887
Ivor,jcartwright,0.8054919242858887
georgeguimaraes,jcartwright,0.6662151217460632
hugobarauna,jcartwright,0.6193814873695374
slashdotdash,jcartwright,0.5956570506095886
nkohari,zeke,0.5610199570655823
pingles,zeke,0.5245255827903748
georgeguimaraes,zeke,0.5019372701644897
gregbell,zeke,0.4831494987010956
jamieorc,zeke,0.4740244448184967
jpzwarte,cheeaun,0.602564811706543
grobie,cheeaun,0.5736690163612366
technicalpickles,cheeaun,0.5727565884590149
bertoldofonseca,cheeaun,0.5678129196166992
khamer,cheeaun,0.5617685317993164
jiphex,webmat,0.5530396699905396
cbowns,webmat,0.5001827478408813
osake,webmat,0.49897098541259766
math0ne,webmat,0.49366289377212524
weldyss,webmat,0.4722220301628113
soult,soult,1.0000001192092896
pedromg,soult,0.8729230165481567
rubenlozano,soult,0.8729230165481567
ramon,soult,0.8729230165481567
ariejan,soult,0.8729230165481567
mlc,danja,0.6785160303115845
buggedcom,danja,0.6514196395874023
peterdavidhamilton,danja,0.6471933126449585
weldyss,danja,0.6163665652275085
dugb,danja,0.6163665056228638
srid,agrover,0.548161506652832
wrl,agrover,0.5321779251098633
nullobject,agrover,0.508615255355835
sneeu,agrover,0.5055083632469177
clee,agrover,0.49265527725219727
jm,timothykim,0.6891757845878601
speck,timothykim,0.6532095670700073
mokolabs,timothykim,0.625288724899292
travismgibson,timothykim,0.5570936799049377
jerry,timothykim,0.5500302314758301
kschiess,eungyu,0.3905537724494934
ap,eungyu,0.29844218492507935
cdmwebs,eungyu,0.2767731547355652
JamesHarrison,eungyu,0.2729690372943878
krobertson,eungyu,0.26798421144485474
scottymac,infil00p,0.5368039608001709
zac,infil00p,0.5336117148399353
vlucas,infil00p,0.5104535222053528
sudothinker,infil00p,0.5094419717788696
nitay,infil00p,0.5017924308776855
gabriel,danimal,0.5635205507278442
lgastako,danimal,0.40216195583343506
bbum,danimal,0.3745230436325073
lynnwallenstein,danimal,0.3647623062133789
jm,danimal,0.36291855573654175
obie,jthomas,0.5344613790512085
ljuti,jthomas,0.521026611328125
willnorris,jthomas,0.5158774852752686
ruphy,jthomas,0.514846920967102
juretta,jthomas,0.5110674500465393
woods,kschrader,0.6065000295639038
benschwarz,kschrader,0.5991724729537964
wiktorschmidt,kschrader,0.5888559818267822
efalcao,kschrader,0.5677090883255005
nbibler,kschrader,0.5631619095802307
ChadOhman,ChadOhman,1.0
charlesroper,ChadOhman,0.46817296743392944
ianwinter,ChadOhman,0.4671463668346405
avdgaag,ChadOhman,0.46601468324661255
tolbrino,ChadOhman,0.46435636281967163
juancq,Heril,0.5725525617599487
hotchpotch,Heril,0.5614501237869263
funkatron,Heril,0.5022575855255127
auser,Heril,0.49738362431526184
eggie5,Heril,0.4888134002685547
pedrosanta,ebangug,0.7310787439346313
soulim,ebangug,0.7028590440750122
rsanheim,ebangug,0.6808579564094543
jlsync,ebangug,0.6469758152961731
michaeltaras,ebangug,0.6462697982788086
indrekj,soulim,0.7945791482925415
pedrosanta,soulim,0.7588297724723816
jeresig,soulim,0.7528698444366455
djalmaaraujo,soulim,0.7396119832992554
gbraad,soulim,0.7298624515533447
vishnugopal,hojberg,0.6392437219619751
mbbx6spp,hojberg,0.6315636038780212
pjones,hojberg,0.5681242942810059
djspiewak,hojberg,0.5474417209625244
kig,hojberg,0.5301584601402283
willnorris,pfefferle,0.6003936529159546
rahul286,pfefferle,0.5596637725830078
robbyrussell,pfefferle,0.5560909509658813
makyox,pfefferle,0.5439888834953308
constantine-nikolaou,pfefferle,0.5327998399734497
we4tech,davidwparker,0.522095799446106
ottobar,davidwparker,0.46337372064590454
gen2002,davidwparker,0.46335554122924805
danahern,davidwparker,0.45151758193969727
h3h,davidwparker,0.44646143913269043
treybean,metaskills,0.6530839204788208
gregbell,metaskills,0.5881760120391846
acangiano,metaskills,0.585221529006958
garnaat,metaskills,0.5436945557594299
andrewgarner,metaskills,0.5269489288330078
grobie,levent,0.5842168927192688
technicalpickles,levent,0.5449403524398804
zacheryph,levent,0.5228173732757568
jrcahoon,levent,0.5199135541915894
michelegera,levent,0.513312816619873
freeformz,jwoertink,0.5529995560646057
wuputah,jwoertink,0.49950164556503296
brianleroux,jwoertink,0.48718535900115967
timriley,jwoertink,0.4868924021720886
badboy,jwoertink,0.47539693117141724
whomwah,cdmwebs,0.5654892921447754
jmettraux,cdmwebs,0.5121446847915649
ryanw,cdmwebs,0.5047968626022339
dysinger,cdmwebs,0.5047628283500671
jamiew,cdmwebs,0.4931783676147461
stevebartholomew,stevebartholomew,1.0
schmidt,stevebartholomew,0.7443236112594604
arunagw,stevebartholomew,0.7443236112594604
peterdavidhamilton,stevebartholomew,0.681861162185669
timriley,stevebartholomew,0.6598424315452576
Zenithar,drone29a,0.5300288200378418
mattfoster,drone29a,0.5283743143081665
soulim,drone29a,0.5274280309677124
grempe,drone29a,0.5185137391090393
therubymug,drone29a,0.516552209854126
schmidt,jasondew,0.4468262195587158
arunagw,jasondew,0.4468262195587158
anildigital,jasondew,0.4238555133342743
Ivor,jasondew,0.4238555133342743
foucist,jasondew,0.4224088788032532
mdeering,mghaught,0.7220909595489502
thibaudgg,mghaught,0.7078405618667603
schmidt,mghaught,0.7041683793067932
arunagw,mghaught,0.7041683793067932
mtodd,mghaught,0.6944980621337891
gmcintire,qrprat77,0.5033999085426331
mrdoornbos,qrprat77,0.4671027958393097
HamptonMakes,qrprat77,0.4329058527946472
jrimmer,qrprat77,0.4251756966114044
dan,qrprat77,0.400088369846344
archiloque,karouf,0.2797169089317322
sempuki,karouf,0.2711558938026428
shaiguitar,karouf,0.26287662982940674
defeated,karouf,0.21218334138393402
blaix,karouf,0.20963364839553833
wayneeseguin,dfischer,0.3523152470588684
matthiask,dfischer,0.32904988527297974
Andrea,dfischer,0.3207930028438568
sirn,dfischer,0.297818660736084
eklitzke,dfischer,0.29325032234191895
billturner,cyu,0.5707839727401733
david-harkness,cyu,0.5699779987335205
thibaudgg,cyu,0.5646333694458008
sunny,cyu,0.5357946157455444
HusseinMorsy,cyu,0.529161810874939
tmadeira,orlin,0.32115495204925537
Sija,orlin,0.3089531660079956
badboy,orlin,0.2994469404220581
cicloid,orlin,0.29492485523223877
santry,orlin,0.29173892736434937
joshua,dhess,0.527427613735199
aaronbrethorst,dhess,0.4983444809913635
pedrosanta,dhess,0.49282073974609375
grempe,dhess,0.4925118088722229
jlsync,dhess,0.489596962928772
dlrust,marcopaga,0.4913104772567749
tijs,marcopaga,0.48964375257492065
davidolrik,marcopaga,0.4853995144367218
adamwiggins,marcopaga,0.4808077812194824
mattpolito,marcopaga,0.4797065258026123
kschiess,Oshuma,0.5750287175178528
toke,Oshuma,0.5166133046150208
pyodor,Oshuma,0.45584842562675476
Jabbslad,Oshuma,0.4451950788497925
ap,Oshuma,0.44391095638275146
solesby,mocoso,0.6848851442337036
matthewcarriere,mocoso,0.6332460641860962
tarvaina,mocoso,0.6160154342651367
kentaro,mocoso,0.5819757580757141
coty,mocoso,0.5509196519851685
usergenic,toastdriven,0.5859836339950562
jerry,toastdriven,0.5579573512077332
speck,toastdriven,0.5338178873062134
seflless,toastdriven,0.5168284177780151
whomwah,toastdriven,0.5156630277633667
drewolson,fagiani,0.5367426872253418
usergenic,fagiani,0.49822109937667847
drd,fagiani,0.4959743320941925
amiroff,fagiani,0.4817216098308563
thetamind,fagiani,0.47153037786483765
tooky,robertknight,0.48969584703445435
willnorris,robertknight,0.47884607315063477
andymatuschak,robertknight,0.4532544016838074
freeformz,robertknight,0.45307549834251404
rubyist,robertknight,0.44857582449913025
edsinclair,cmatthias,0.6960024833679199
yrashk,cmatthias,0.6908628344535828
myelin,cmatthias,0.6812610626220703
brian-lc,cmatthias,0.6683898568153381
rrichards,cmatthias,0.6673001050949097
kig,tgittos,0.6341357827186584
kevindamm,tgittos,0.510540783405304
slime73,tgittos,0.5047023296356201
auser,tgittos,0.47377628087997437
macournoyer,tgittos,0.4575037658214569
evansims,djones,0.40721970796585083
delano,djones,0.3889620900154114
tammersaleh,djones,0.3870854675769806
typester,djones,0.3824937343597412
sethwalker,djones,0.3742634654045105
benschwarz,jasontorres,0.6454150080680847
tomtaylor,jasontorres,0.6291284561157227
woods,jasontorres,0.5911173820495605
bru,jasontorres,0.5613491535186768
matthewcarriere,jasontorres,0.559628963470459
infused,neovintage,0.5968933701515198
ddemaree,neovintage,0.5634315013885498
clarkbw,neovintage,0.49405643343925476
teddyzetterlund,neovintage,0.4817621111869812
nchapman,neovintage,0.47302085161209106
gerrit,dingyi,0.6926455497741699
weldyss,dingyi,0.678501546382904
dugb,dingyi,0.6785014867782593
buggedcom,dingyi,0.6746079921722412
joao,dingyi,0.6726134419441223
peterdavidhamilton,nertzy,0.6974061727523804
mdeering,nertzy,0.6596747636795044
schmidt,nertzy,0.6592487692832947
arunagw,nertzy,0.6592487692832947
HusseinMorsy,nertzy,0.6485732793807983
pedromg,bertoldofonseca,0.6915871500968933
rubenlozano,bertoldofonseca,0.6915871500968933
ramon,bertoldofonseca,0.6915871500968933
ariejan,bertoldofonseca,0.6915871500968933
jim,bertoldofonseca,0.6915871500968933
zsombor,patrickt,0.44668060541152954
iainlowe,patrickt,0.31292739510536194
bikerduweb,patrickt,0.30627256631851196
levinalex,patrickt,0.3045569360256195
foca,patrickt,0.26617753505706787
kdaigle,kdaigle,0.9999998807907104
arthurschreiber,kdaigle,0.7923274636268616
mutle,kdaigle,0.784176230430603
steveclarke,kdaigle,0.6913917660713196
cvk,kdaigle,0.689796507358551
mrmemes-eth,hofo,0.39120402932167053
walker,hofo,0.3679749369621277
myobie,hofo,0.35865071415901184
dgfitch,hofo,0.336236834526062
phsilva,hofo,0.3317592144012451
chollier,stevepsharpe,0.6182987689971924
subtleGradient,stevepsharpe,0.5391285419464111
vishnugopal,stevepsharpe,0.511399507522583
matthewford,stevepsharpe,0.5024784207344055
waqas,stevepsharpe,0.5024651288986206
zolk,artisonian,0.8053467273712158
jrcahoon,artisonian,0.758915364742279
pjay,artisonian,0.6857955455780029
CodeOfficer,artisonian,0.6767564415931702
djalmaaraujo,artisonian,0.6258068680763245
mattfoster,fred,0.379572331905365
bear,fred,0.3735303282737732
iamruinous,fred,0.3715430498123169
drone29a,fred,0.35001641511917114
matschaffer,fred,0.34937071800231934
jameshill,RowanH,0.5121285319328308
amiroff,RowanH,0.4917687773704529
sudothinker,RowanH,0.48880672454833984
SimonS,RowanH,0.47782498598098755
vlucas,RowanH,0.4699223041534424
nitay,zac,0.6956859827041626
woods,zac,0.6889538764953613
paulca,zac,0.6829437613487244
cjse,zac,0.6799973249435425
nbibler,zac,0.6776634454727173
evansims,GavinJoyce,0.4260895252227783
jeremybower,GavinJoyce,0.4088875651359558
borud,GavinJoyce,0.4032057821750641
maddox,GavinJoyce,0.39421725273132324
pardel,GavinJoyce,0.3855985999107361
masukomi,mja,0.3658508360385895
brentp,mja,0.3074656128883362
matti,mja,0.291950523853302
diasjorge,mja,0.24348405003547668
benjuang,mja,0.22785302996635437
svenstaro,jacques,0.5696966052055359
pbx,jacques,0.5218093991279602
kfl62,jacques,0.5169235467910767
jiphex,jacques,0.5157263278961182
nope,jacques,0.5022965669631958
canadaduane,lukec,0.5549933314323425
frederik,lukec,0.5520508289337158
tarcieri,lukec,0.5284139513969421
ghoseb,lukec,0.5183906555175781
seebq,lukec,0.5052000284194946
sirn,skalnik,0.3315470814704895
iainlowe,skalnik,0.33021825551986694
dgfitch,skalnik,0.2886897623538971
zeenix,skalnik,0.2857711911201477
chriskaukis,skalnik,0.28088146448135376
chendo,jbritten,0.4515781104564667
nchapman,jbritten,0.4271423816680908
osteele,jbritten,0.4105243980884552
robertknight,jbritten,0.40664708614349365
ljuti,jbritten,0.3813324570655823
wuputah,bjeanes,0.5929480195045471
freeformz,bjeanes,0.5372752547264099
rwdaigle,bjeanes,0.5166541337966919
ceball,bjeanes,0.49942734837532043
timriley,bjeanes,0.45757049322128296
yannick,tmm1,0.3458336591720581
juretta,tmm1,0.33909621834754944
heff,tmm1,0.3276076018810272
jamesbritt,tmm1,0.32036134600639343
nkohari,tmm1,0.3085956573486328
bru,mikewadhera,0.5513551235198975
skyfallsin,mikewadhera,0.5503677129745483
matthewcarriere,mikewadhera,0.5452785491943359
tomtaylor,mikewadhera,0.5347840785980225
kendall,mikewadhera,0.5023424625396729
robey,aaronmgriffin,0.473172128200531
davidbgk,aaronmgriffin,0.47016531229019165
caged,aaronmgriffin,0.4355567693710327
scvalex,aaronmgriffin,0.4130995571613312
samaaron,aaronmgriffin,0.40799611806869507
jonmagic,mackstann,0.7114805579185486
mtodd,mackstann,0.6696064472198486
mutle,mackstann,0.6609111428260803
arthurschreiber,mackstann,0.6468762755393982
paul,mackstann,0.6436100006103516
hunter,lhl,0.5971999168395996
auser,lhl,0.5853984355926514
wunki,lhl,0.5773576498031616
obie,lhl,0.5755347013473511
infovore,lhl,0.5722299218177795
BCable,scvalex,0.49299710988998413
jkp,scvalex,0.45931780338287354
aaronmgriffin,scvalex,0.41309961676597595
caged,scvalex,0.40842995047569275
robey,scvalex,0.38339710235595703
cmatthias,lsc,0.6032581925392151
paul,lsc,0.5938864350318909
bertoldofonseca,lsc,0.5792728066444397
myelin,lsc,0.5700576901435852
bgreenlee,lsc,0.5664913058280945
typester,dscoleman,0.5830512046813965
notahat,dscoleman,0.5069757699966431
myelin,dscoleman,0.5002605319023132
niallkennedy,dscoleman,0.494038462638855
bgreenlee,dscoleman,0.47010231018066406
banderson623,lynnwallenstein,0.6343690752983093
brian-lc,lynnwallenstein,0.5599864721298218
gburt,lynnwallenstein,0.5568978786468506
rrichards,lynnwallenstein,0.5550788640975952
hexorx,lynnwallenstein,0.5549139976501465
mocoso,gstark,0.5047905445098877
georges,gstark,0.48483261466026306
thechrisoshow,gstark,0.4651471972465515
mdarby,gstark,0.46352526545524597
corasaurus-hex,gstark,0.4622895121574402
brokendisk,linuxyz,0.31517237424850464
oliverandrich,linuxyz,0.2932713031768799
ecin,linuxyz,0.2890883684158325
raskchanky,linuxyz,0.2780834138393402
matthiask,linuxyz,0.2750706076622009
cmatthias,rrichards,0.6673000454902649
jfalcon,rrichards,0.6491302251815796
hexorx,rrichards,0.6416798830032349
danahern,rrichards,0.6308977007865906
goshatch,rrichards,0.6075699329376221
mdarby,dagbrown,0.6617449522018433
jmettraux,dagbrown,0.6605662107467651
jnunemaker,dagbrown,0.6348683834075928
yrashk,dagbrown,0.6252484917640686
noozo,dagbrown,0.6108744144439697
willnorris,bradfitz,0.5508659482002258
raggi,bradfitz,0.5359318256378174
juretta,bradfitz,0.4957606792449951
pfefferle,bradfitz,0.46874478459358215
philippamarkovics,bradfitz,0.4625360369682312
dfischer,matthiask,0.32904988527297974
abhay,matthiask,0.3108588457107544
jpemberthy,matthiask,0.30849459767341614
mikker,matthiask,0.2983386516571045
nickolai,matthiask,0.2881542444229126
jlindley,mattfoster,0.7109214067459106
bear,mattfoster,0.6337896585464478
jrcahoon,mattfoster,0.6113477349281311
mcclung,mattfoster,0.5637714862823486
kivikakk,mattfoster,0.5620317459106445
derencius,jfalcon,0.7435415387153625
andregoncalves,jfalcon,0.6803461909294128
rrichards,jfalcon,0.6491302251815796
cannikin,jfalcon,0.6386483907699585
nope,jfalcon,0.6353603601455688
pjones,jd,0.5777171850204468
bgreenlee,jd,0.5392436981201172
alexagui,jd,0.5335332155227661
osake,jd,0.5320644974708557
chendo,jd,0.5274417400360107
constantine-nikolaou,mkhatib,0.4608817398548126
shlomif,mkhatib,0.445203959941864
john,mkhatib,0.43443262577056885
dust3d,mkhatib,0.4327896535396576
hoverbird,mkhatib,0.42431771755218506
lincolnloop,chendo,0.5545368194580078
jd,chendo,0.5274417400360107
weldyss,chendo,0.490082323551178
dugb,chendo,0.490082323551178
bryanveloso,chendo,0.4742976427078247
mdk,slime73,0.674491286277771
dpickett,slime73,0.6406712532043457
justinabrahms,slime73,0.6391861438751221
jnunemaker,slime73,0.6330738663673401
osake,slime73,0.6243177652359009
danimal,gabriel,0.5635205507278442
tkersey,gabriel,0.45016011595726013
lgastako,gabriel,0.38136011362075806
bbum,gabriel,0.3700507879257202
jm,gabriel,0.36190903186798096
pengwynn,davejohnson,0.5666519403457642
rwdaigle,davejohnson,0.4900203049182892
gthoppae,davejohnson,0.4623921513557434
bryanveloso,davejohnson,0.46237659454345703
infil00p,davejohnson,0.4530126750469208
Heril,unfo,0.4671242833137512
drone29a,unfo,0.41918104887008667
alex,unfo,0.39030957221984863
juancq,unfo,0.3896804451942444
mattfoster,unfo,0.3790366053581238
foucist,radar,0.5767624378204346
anildigital,radar,0.5628218650817871
Ivor,radar,0.5628218650817871
noteflakes,radar,0.5499715805053711
jcartwright,radar,0.547272264957428
arthurschreiber,theinterned,0.6327208280563354
kdaigle,theinterned,0.6292896270751953
mutle,theinterned,0.6194738149642944
chilts,theinterned,0.5725755095481873
spurton,theinterned,0.5506991147994995
treybean,andrewgarner,0.6553561687469482
shenoudab,andrewgarner,0.6023412942886353
rdempsey,andrewgarner,0.5912472009658813
teddyzetterlund,andrewgarner,0.5421050786972046
metaskills,andrewgarner,0.5269489288330078
niallkennedy,maryrosecook,0.6568870544433594
myelin,maryrosecook,0.6098567247390747
timburks,maryrosecook,0.5616250038146973
cmatthias,maryrosecook,0.561474084854126
typester,maryrosecook,0.5497241020202637
jerry,zacbir,0.5008585453033447
tommorris,zacbir,0.44590815901756287
whomwah,zacbir,0.44428426027297974
gaveen,zacbir,0.4436900317668915
adulau,zacbir,0.4391307234764099
georgeguimaraes,hugobarauna,0.6635351777076721
jcartwright,hugobarauna,0.6193815469741821
freeformz,hugobarauna,0.6098957061767578
hdiogenes,hugobarauna,0.6081269979476929
obie,hugobarauna,0.6025023460388184
mdeering,fesplugas,0.5085618495941162
rbazinet,fesplugas,0.4925324320793152
kad3nce,fesplugas,0.48626482486724854
fxn,fesplugas,0.46197235584259033
thibaudgg,fesplugas,0.44740867614746094
kouky,holman,0.6565568447113037
mutle,holman,0.6461336612701416
rsanheim,holman,0.6302257776260376
obie,holman,0.6157299280166626
nitay,holman,0.608653724193573
krobertson,invalidusrname,0.6744799613952637
ryanw,invalidusrname,0.6210355758666992
waferbaby,invalidusrname,0.6181674599647522
kschiess,invalidusrname,0.6090689897537231
bbum,invalidusrname,0.6067891120910645
babo,diasjorge,0.6429081559181213
bruce,diasjorge,0.6104118824005127
thewoolleyman,diasjorge,0.5955426692962646
joekhoobyar,diasjorge,0.5803157091140747
jmettraux,diasjorge,0.5717201232910156
cdmwebs,eklitzke,0.31598639488220215
dfischer,eklitzke,0.29325032234191895
Oshuma,eklitzke,0.2842967212200165
yesmar,eklitzke,0.2784028947353363
wayneeseguin,eklitzke,0.2561570703983307
kendall,dewitt,0.5344090461730957
diasjorge,dewitt,0.5159888863563538
jaywilliams,dewitt,0.5140179395675659
ebassi,dewitt,0.5078126788139343
fnando,dewitt,0.5021169781684875
soulim,pedrosanta,0.7588297724723816
ebangug,pedrosanta,0.7310787439346313
indrekj,pedrosanta,0.7279070615768433
djalmaaraujo,pedrosanta,0.7217416763305664
jeresig,pedrosanta,0.6844322085380554
obie,kumekay,0.6377830505371094
cavalle,kumekay,0.5942331552505493
pedrosanta,kumekay,0.5733233690261841
yaegor,kumekay,0.5712018013000488
michelegera,kumekay,0.5575965642929077
solesby,tarvaina,0.7515977025032043
coty,tarvaina,0.6848280429840088
matthewcarriere,tarvaina,0.644873857498169
kentaro,tarvaina,0.6206526756286621
mocoso,tarvaina,0.6160154342651367
cbowns,andymatuschak,0.5560779571533203
czottmann,andymatuschak,0.5035377740859985
protocool,andymatuschak,0.4830164611339569
danielrhammond,andymatuschak,0.47793227434158325
hpopp,andymatuschak,0.4694942235946655
charlenopires,Ninju,0.6798336505889893
thewoolleyman,Ninju,0.6570984721183777
mlesniak,Ninju,0.6499490737915039
joekhoobyar,Ninju,0.6273000240325928
babo,Ninju,0.6222201585769653
theinterned,twobit,0.5471605062484741
spurton,twobit,0.5273885726928711
chilts,twobit,0.5005419850349426
az,twobit,0.48871228098869324
subtleGradient,twobit,0.4767352342605591
thechrisoshow,andycroll,0.5756243467330933
matthewcarriere,andycroll,0.5711881518363953
tomtaylor,andycroll,0.5669416189193726
solesby,andycroll,0.5356269478797913
jeremybower,andycroll,0.517559289932251
afarnham,chorrell,0.5834939479827881
cndreisbach,chorrell,0.5669791102409363
kumekay,chorrell,0.5451934933662415
freeformz,chorrell,0.5323213934898376
arthurschreiber,chorrell,0.5231294631958008
jmettraux,Grayson,0.6146277189254761
jnunemaker,Grayson,0.6055205464363098
dalsgaard,Grayson,0.6042470335960388
soult,Grayson,0.6042470335960388
tlindner,Grayson,0.6017396450042725
jaz303,tritq,0.3100070059299469
pclouds,tritq,0.28610992431640625
coreyhaines,tritq,0.27393144369125366
kwe,tritq,0.2614738941192627
trashpanda001,tritq,0.25921866297721863
rdempsey,lavallee,0.46197301149368286
speedmax,lavallee,0.43303948640823364
cavalle,lavallee,0.4290046989917755
azabaj,lavallee,0.42661982774734497
lejoe,lavallee,0.4260329604148865
jm,bbum,0.7433375120162964
travismgibson,bbum,0.7426343560218811
krobertson,bbum,0.6732729077339172
waferbaby,bbum,0.6712973117828369
trashpanda001,bbum,0.6630544066429138
chris,Geert,0.5181425213813782
scottymac,Geert,0.5125443935394287
woods,Geert,0.5043747425079346
azabaj,Geert,0.5014568567276001
matthewcarriere,Geert,0.4976101517677307
juretta,yannick,0.38075685501098633
maddox,yannick,0.36294251680374146
lincolnloop,yannick,0.35396596789360046
robey,yannick,0.35270047187805176
bradfitz,yannick,0.35024869441986084
kakutani,spgarbet,0.3550686240196228
brapse,spgarbet,0.3208974003791809
dgoodlad,spgarbet,0.3089830279350281
jedbrown,spgarbet,0.2865120470523834
brokendisk,spgarbet,0.27723222970962524
jmettraux,dgfitch,0.6352335810661316
jnunemaker,dgfitch,0.6002497673034668
danahern,dgfitch,0.5736985206604004
andypearson,dgfitch,0.5659918785095215
bgreenlee,dgfitch,0.5581271648406982
yrashk,mdarby,0.6869189739227295
obie,mdarby,0.6702576279640198
dagbrown,mdarby,0.6617449522018433
jmettraux,mdarby,0.6485397219657898
aggieben,mdarby,0.621610701084137
yesmar,alakra,0.2993738055229187
amerine,alakra,0.29092729091644287
cdmwebs,alakra,0.2724825143814087
srid,alakra,0.26406311988830566
agrover,alakra,0.2566487193107605
nope,buggedcom,0.7962245345115662
andregoncalves,buggedcom,0.7772115468978882
edsinclair,buggedcom,0.6856228113174438
dingyi,buggedcom,0.6746079921722412
seflless,buggedcom,0.6579422354698181
thewalkingcity,mikker,0.30460190773010254
matthiask,mikker,0.2983386516571045
greut,mikker,0.2828649878501892
kaichen,mikker,0.25731372833251953
solesby,mikker,0.2554593086242676
ebassi,masukomi,0.5332890748977661
jnunemaker,masukomi,0.5300527215003967
mrdoornbos,masukomi,0.5289964079856873
andypearson,masukomi,0.5058193206787109
cbartlett,masukomi,0.494472861289978
timperrett,rand,0.4763837456703186
jnunemaker,rand,0.38679659366607666
thetamind,rand,0.3860326409339905
diasjorge,rand,0.3772832453250885
shanselman,rand,0.37221676111221313
jfalcon,derencius,0.7435415387153625
cannikin,derencius,0.7137563228607178
andregoncalves,derencius,0.6614280939102173
weldyss,derencius,0.6578114032745361
dugb,derencius,0.6578114032745361
noteflakes,akitaonrails,0.6127282381057739
matthewford,akitaonrails,0.5109367370605469
sudothinker,akitaonrails,0.5074536800384521
cannikin,akitaonrails,0.5072704553604126
code-later,akitaonrails,0.4996282756328583
mdk,chmurph2,0.5912749767303467
jrcahoon,chmurph2,0.572583794593811
grobie,chmurph2,0.5672664642333984
wunki,chmurph2,0.552437961101532
technicalpickles,chmurph2,0.5506123304367065
cpjobling,paulgribble,0.5138722062110901
PhilGeek,paulgribble,0.4858902096748352
nmeans,paulgribble,0.4614242911338806
gustavocardoso,paulgribble,0.4546836018562317
Whitespace,paulgribble,0.4418178200721741
artisonian,kip,0.3024883270263672
jrcahoon,kip,0.29672807455062866
wayneeseguin,kip,0.261111855506897
joergbattermann,kip,0.24690648913383484
vic,kip,0.2442222535610199
matte,matte,1.0000001192092896
rdempsey,matte,0.4846012592315674
mghaught,matte,0.4695877134799957
seth,matte,0.4652445316314697
andrewgarner,matte,0.4635164737701416
tene,tene,1.0000001192092896
jmettraux,tene,0.5548409223556519
jnunemaker,tene,0.5125887989997864
mmower,tene,0.4963321089744568
dagbrown,tene,0.49032312631607056
technicalpickles,divoxx,0.5943929553031921
agibralter,divoxx,0.5884380340576172
tooky,divoxx,0.5858497619628906
indrekj,divoxx,0.5838238596916199
soulim,divoxx,0.5667502880096436
parabuzzle,wakatara,0.5390946865081787
filiptepper,wakatara,0.4961894154548645
seebq,wakatara,0.4924801290035248
speedmax,wakatara,0.4890049993991852
cbartlett,wakatara,0.48514091968536377
allison-lara,aredridel,0.7657550573348999
seflless,aredridel,0.5364720821380615
mokolabs,aredridel,0.508887529373169
arthurschreiber,aredridel,0.4973166584968567
jm,aredridel,0.48039117455482483
ashchan,dennmart,0.6743711233139038
svenstaro,dennmart,0.6246618032455444
myelin,dennmart,0.6132881045341492
niallkennedy,dennmart,0.5888291597366333
pbx,dennmart,0.5624121427536011
codahale,mrb,0.6688288450241089
dyokomizo,mrb,0.543687641620636
jpease,mrb,0.475257933139801
amerine,mrb,0.37473350763320923
clarabstract,mrb,0.3583414554595947
